date,supplier,category,sku,units_sold,retail_price,base_cost,freight_pct,duty_pct,packaging_pct,handling_pct,rebate_pct,shrink_pct
2025-04-01,Global Beverages,Bakery,GLO-BAK-01,1829,3.73,3.18,0.053,0.031,0.005,0.015,0.017,0.011
2025-04-01,Global Beverages,Beverages,GLO-BEV-00,356,2.86,2.54,0.017,0.034,0.005,0.019,0.005,0.002
2025-04-01,Global Beverages,Beverages,GLO-BEV-01,3505,6.02,3.69,0.051,0.047,0.028,0.019,0.022,0.007
2025-05-01,Unilever,Haircare,UNI-HAI-00,941,1.24,0.88,0.03,0.009,0.015,0.008,0.034,0.006
2025-05-01,Unilever,Haircare,UNI-HAI-01,1083,1.68,1.12,0.039,0.004,0.029,0.01,0.037,0.016
2025-05-01,Unilever,Haircare,UNI-HAI-02,1819,2.94,2.2,0.054,0.034,0.008,0.007,0.017,0.004
2025-05-01,Unilever,Haircare,UNI-HAI-03,2687,5.79,3.65,0.014,0.024,0.018,0.017,0.018,0.011
2025-05-01,Unilever,Haircare,UNI-HAI-04,2848,1.11,0.86,0.051,0.008,0.02,0.014,0.007,0.002
2025-05-01,Unilever,Oral Care,UNI-ORA-00,2738,3.1,1.97,0.019,0.033,0.02,0.015,0.004,0.018
2025-05-01,Unilever,Oral Care,UNI-ORA-01,1839,2.95,2.45,0.058,0.006,0.013,0.017,0.011,0.004
2025-05-01,Unilever,Oral Care,UNI-ORA-02,2380,6.11,3.92,0.039,0.014,0.026,0.005,0.023,0.007
2025-05-01,Unilever,Oral Care,UNI-ORA-03,1803,1.05,0.8,0.021,0.017,0.025,0.008,0.026,0.013
2025-05-01,Unilever,Oral Care,UNI-ORA-04,3680,5.24,4.44,0.037,0.009,0.016,0.013,0.027,0.012
2025-05-01,Unilever,Skincare,UNI-SKI-00,731,1.84,1.48,0.042,0.034,0.014,0.009,0.03,0.015
2025-05-01,Unilever,Skincare,UNI-SKI-01,1809,4.0,2.22,0.045,0.019,0.029,0.017,0.024,0.005
2025-05-01,Unilever,Skincare,UNI-SKI-02,890,4.71,3.56,0.041,0.005,0.029,0.017,0.015,0.011
2025-05-01,Unilever,Dairy,UNI-DAI-00,2233,3.84,3.14,0.032,0.032,0.014,0.01,0.023,0.01
2025-05-01,Unilever,Dairy,UNI-DAI-01,3998,5.16,4.61,0.033,0.033,0.028,0.006,0.031,0.012
2025-05-01,Unilever,Dairy,UNI-DAI-02,2597,1.12,0.89,0.024,0.044,0.017,0.01,0.021,0.008
2025-05-01,Unilever,Dairy,UNI-DAI-03,2443,5.42,3.72,0.016,0.002,0.012,0.009,0.022,0.0
2025-05-01,Unilever,Dairy,UNI-DAI-04,3377,4.93,2.91,0.052,0.037,0.01,0.007,0.013,0.02
2025-05-01,Unilever,Snacks,UNI-SNA-00,371,4.62,3.38,0.036,0.022,0.03,0.019,0.012,0.002
2025-05-01,Unilever,Snacks,UNI-SNA-01,765,2.66,2.03,0.058,0.043,0.011,0.008,0.008,0.018
2025-05-01,Unilever,Snacks,UNI-SNA-02,1276,5.45,4.49,0.047,0.009,0.026,0.009,0.037,0.007
2025-05-01,Unilever,Bakery,UNI-BAK-00,2537,2.39,1.77,0.015,0.033,0.026,0.016,0.021,0.001
2025-05-01,Unilever,Bakery,UNI-BAK-01,3624,2.05,1.38,0.033,0.017,0.024,0.01,0.006,0.008
2025-05-01,Unilever,Bakery,UNI-BAK-02,3276,5.39,3.05,0.029,0.002,0.008,0.014,0.035,0.002
2025-05-01,Unilever,Bakery,UNI-BAK-03,1851,2.52,1.47,0.057,0.019,0.019,0.017,0.013,0.014
2025-05-01,Unilever,Beverages,UNI-BEV-00,2199,2.53,1.53,0.051,0.011,0.023,0.019,0.021,0.011
2025-05-01,Unilever,Beverages,UNI-BEV-01,3210,1.13,0.88,0.038,0.02,0.021,0.013,0.01,0.008
2025-05-01,Unilever,Beverages,UNI-BEV-02,2725,4.58,4.04,0.03,0.048,0.015,0.014,0.028,0.019
2025-05-01,P&G,Haircare,P&G-HAI-00,2315,5.08,3.77,0.023,0.039,0.019,0.015,0.013,0.01
2025-05-01,P&G,Haircare,P&G-HAI-01,3673,6.16,4.6,0.04,0.002,0.009,0.014,0.017,0.01
2025-05-01,P&G,Oral Care,P&G-ORA-00,3396,5.57,4.68,0.019,0.032,0.025,0.015,0.012,0.013
2025-05-01,P&G,Oral Care,P&G-ORA-01,758,4.29,3.41,0.03,0.045,0.021,0.017,0.015,0.019
2025-05-01,P&G,Skincare,P&G-SKI-00,1265,5.68,3.49,0.024,0.014,0.012,0.018,0.001,0.002
2025-05-01,P&G,Skincare,P&G-SKI-01,2476,4.27,3.21,0.04,0.047,0.005,0.006,0.008,0.003
2025-05-01,P&G,Dairy,P&G-DAI-00,408,4.66,3.36,0.06,0.011,0.013,0.02,0.033,0.009
2025-05-01,P&G,Dairy,P&G-DAI-01,3963,5.62,4.09,0.02,0.041,0.018,0.007,0.02,0.008
2025-05-01,P&G,Dairy,P&G-DAI-02,342,3.38,2.61,0.034,0.047,0.007,0.013,0.027,0.016
2025-05-01,P&G,Snacks,P&G-SNA-00,1149,5.99,5.38,0.013,0.02,0.006,0.01,0.021,0.018
2025-05-01,P&G,Snacks,P&G-SNA-01,2415,5.32,4.18,0.037,0.02,0.012,0.017,0.018,0.01
2025-05-01,P&G,Snacks,P&G-SNA-02,2258,5.89,4.08,0.047,0.024,0.008,0.019,0.018,0.015
2025-05-01,P&G,Snacks,P&G-SNA-03,2866,1.76,1.38,0.027,0.006,0.015,0.005,0.034,0.01
2025-05-01,P&G,Snacks,P&G-SNA-04,3683,3.66,3.25,0.034,0.023,0.01,0.01,0.002,0.013
2025-05-01,P&G,Bakery,P&G-BAK-00,310,2.6,2.17,0.026,0.012,0.009,0.017,0.005,0.009
2025-05-01,P&G,Bakery,P&G-BAK-01,3286,3.33,2.24,0.019,0.038,0.025,0.013,0.038,0.006
2025-05-01,P&G,Bakery,P&G-BAK-02,1273,2.63,1.95,0.043,0.019,0.023,0.01,0.012,0.011
2025-05-01,P&G,Bakery,P&G-BAK-03,1846,6.48,5.71,0.036,0.041,0.025,0.019,0.034,0.013
2025-05-01,P&G,Beverages,P&G-BEV-00,2291,3.52,2.75,0.05,0.048,0.017,0.014,0.018,0.013
2025-05-01,P&G,Beverages,P&G-BEV-01,2316,5.8,4.91,0.057,0.005,0.012,0.012,0.034,0.01
2025-05-01,P&G,Beverages,P&G-BEV-02,1324,1.91,1.59,0.035,0.044,0.015,0.009,0.014,0.014
2025-05-01,P&G,Beverages,P&G-BEV-03,2760,2.96,2.24,0.015,0.04,0.014,0.015,0.029,0.004
2025-05-01,P&G,Beverages,P&G-BEV-04,471,4.35,3.08,0.019,0.047,0.024,0.008,0.014,0.016
2025-05-01,Own Label,Haircare,OWN-HAI-00,2550,5.19,3.7,0.046,0.019,0.01,0.014,0.039,0.006
2025-05-01,Own Label,Haircare,OWN-HAI-01,2869,2.83,2.28,0.054,0.024,0.015,0.009,0.024,0.018
2025-05-01,Own Label,Haircare,OWN-HAI-02,256,4.55,3.94,0.016,0.017,0.027,0.008,0.003,0.016
2025-05-01,Own Label,Haircare,OWN-HAI-03,3203,4.18,2.58,0.047,0.009,0.008,0.013,0.028,0.001
2025-05-01,Own Label,Oral Care,OWN-ORA-00,3738,5.4,4.59,0.022,0.031,0.016,0.014,0.035,0.002
2025-05-01,Own Label,Oral Care,OWN-ORA-01,3475,1.32,0.85,0.045,0.02,0.027,0.009,0.0,0.006
2025-05-01,Own Label,Oral Care,OWN-ORA-02,2750,4.9,3.81,0.012,0.044,0.025,0.015,0.014,0.001
2025-05-01,Own Label,Oral Care,OWN-ORA-03,1989,6.49,4.13,0.046,0.019,0.005,0.005,0.018,0.01
2025-05-01,Own Label,Oral Care,OWN-ORA-04,375,3.12,1.92,0.052,0.001,0.013,0.005,0.004,0.006
2025-05-01,Own Label,Skincare,OWN-SKI-00,3580,4.24,2.47,0.045,0.003,0.006,0.01,0.036,0.013
2025-05-01,Own Label,Skincare,OWN-SKI-01,969,2.38,1.77,0.036,0.046,0.019,0.014,0.016,0.019
2025-05-01,Own Label,Skincare,OWN-SKI-02,2204,6.49,5.07,0.038,0.003,0.012,0.019,0.014,0.013
2025-05-01,Own Label,Skincare,OWN-SKI-03,3837,2.57,1.7,0.046,0.011,0.005,0.016,0.007,0.002
2025-05-01,Own Label,Skincare,OWN-SKI-04,3093,1.29,1.17,0.011,0.03,0.019,0.007,0.006,0.016
2025-05-01,Own Label,Dairy,OWN-DAI-00,1391,2.48,1.77,0.028,0.004,0.022,0.017,0.012,0.02
2025-05-01,Own Label,Dairy,OWN-DAI-01,697,4.73,2.64,0.047,0.024,0.025,0.019,0.037,0.018
2025-05-01,Own Label,Dairy,OWN-DAI-02,708,5.58,3.72,0.046,0.006,0.009,0.01,0.024,0.013
2025-05-01,Own Label,Dairy,OWN-DAI-03,2510,5.83,3.81,0.015,0.006,0.012,0.014,0.032,0.018
2025-05-01,Own Label,Dairy,OWN-DAI-04,3614,1.36,0.75,0.032,0.025,0.021,0.009,0.028,0.003
2025-05-01,Own Label,Snacks,OWN-SNA-00,1218,4.1,3.14,0.02,0.004,0.017,0.014,0.004,0.019
2025-05-01,Own Label,Snacks,OWN-SNA-01,211,3.95,3.56,0.019,0.001,0.006,0.014,0.002,0.019
2025-05-01,Own Label,Snacks,OWN-SNA-02,3319,1.32,1.07,0.041,0.009,0.017,0.016,0.021,0.008
2025-05-01,Own Label,Snacks,OWN-SNA-03,1713,3.65,3.31,0.052,0.014,0.014,0.012,0.039,0.003
2025-05-01,Own Label,Snacks,OWN-SNA-04,1024,6.21,3.6,0.057,0.018,0.026,0.011,0.018,0.013
2025-05-01,Own Label,Bakery,OWN-BAK-00,976,1.09,0.84,0.019,0.017,0.014,0.012,0.013,0.002
2025-05-01,Own Label,Bakery,OWN-BAK-01,3486,3.23,2.32,0.051,0.005,0.023,0.01,0.012,0.019
2025-05-01,Own Label,Bakery,OWN-BAK-02,716,5.53,3.26,0.035,0.035,0.02,0.017,0.003,0.014
2025-05-01,Own Label,Bakery,OWN-BAK-03,2908,4.6,3.74,0.011,0.022,0.026,0.012,0.012,0.017
2025-05-01,Own Label,Beverages,OWN-BEV-00,1993,2.06,1.66,0.028,0.036,0.009,0.009,0.006,0.019
2025-05-01,Own Label,Beverages,OWN-BEV-01,3735,3.97,2.4,0.017,0.047,0.025,0.008,0.016,0.007
2025-05-01,Own Label,Beverages,OWN-BEV-02,3823,4.59,3.28,0.021,0.036,0.023,0.007,0.037,0.001
2025-05-01,Own Label,Beverages,OWN-BEV-03,1105,2.25,1.57,0.011,0.039,0.009,0.006,0.026,0.015
2025-05-01,Regional Dairy,Haircare,REG-HAI-00,2123,3.66,2.29,0.047,0.035,0.011,0.019,0.004,0.02
2025-05-01,Regional Dairy,Haircare,REG-HAI-01,1048,4.86,3.2,0.018,0.046,0.016,0.009,0.019,0.018
2025-05-01,Regional Dairy,Haircare,REG-HAI-02,2220,3.06,2.06,0.04,0.044,0.006,0.011,0.006,0.014
2025-05-01,Regional Dairy,Oral Care,REG-ORA-00,265,4.62,3.03,0.02,0.047,0.005,0.012,0.001,0.01
2025-05-01,Regional Dairy,Oral Care,REG-ORA-01,1240,4.64,2.71,0.035,0.008,0.015,0.017,0.039,0.006
2025-05-01,Regional Dairy,Oral Care,REG-ORA-02,3038,3.76,3.4,0.034,0.035,0.028,0.011,0.036,0.018
2025-05-01,Regional Dairy,Oral Care,REG-ORA-03,1674,5.48,4.15,0.023,0.013,0.006,0.01,0.03,0.001
2025-05-01,Regional Dairy,Skincare,REG-SKI-00,2051,3.1,2.37,0.036,0.034,0.021,0.011,0.017,0.003
2025-05-01,Regional Dairy,Skincare,REG-SKI-01,2867,1.29,0.95,0.026,0.025,0.006,0.01,0.033,0.011
2025-05-01,Regional Dairy,Skincare,REG-SKI-02,3225,3.21,2.07,0.011,0.014,0.008,0.015,0.013,0.015
2025-05-01,Regional Dairy,Skincare,REG-SKI-03,1633,3.99,2.54,0.047,0.027,0.025,0.017,0.009,0.014
2025-05-01,Regional Dairy,Dairy,REG-DAI-00,3268,3.71,3.37,0.057,0.043,0.017,0.007,0.009,0.013
2025-05-01,Regional Dairy,Dairy,REG-DAI-01,839,2.17,1.58,0.035,0.011,0.012,0.008,0.029,0.015
2025-05-01,Regional Dairy,Dairy,REG-DAI-02,2532,3.8,3.19,0.023,0.008,0.013,0.013,0.023,0.003
2025-05-01,Regional Dairy,Dairy,REG-DAI-03,3115,1.67,1.38,0.033,0.039,0.024,0.014,0.027,0.0
2025-05-01,Regional Dairy,Snacks,REG-SNA-00,1610,4.47,2.47,0.012,0.043,0.022,0.009,0.028,0.016
2025-05-01,Regional Dairy,Snacks,REG-SNA-01,710,4.5,4.03,0.052,0.032,0.014,0.017,0.023,0.02
2025-05-01,Regional Dairy,Snacks,REG-SNA-02,657,1.35,0.78,0.042,0.047,0.005,0.016,0.026,0.015
2025-05-01,Regional Dairy,Snacks,REG-SNA-03,2578,2.1,1.65,0.048,0.049,0.01,0.016,0.014,0.004
2025-05-01,Regional Dairy,Bakery,REG-BAK-00,2879,5.35,3.86,0.037,0.05,0.015,0.014,0.015,0.008
2025-05-01,Regional Dairy,Bakery,REG-BAK-01,1025,3.32,1.89,0.015,0.033,0.021,0.005,0.0,0.002
2025-05-01,Regional Dairy,Bakery,REG-BAK-02,1563,3.8,2.11,0.023,0.026,0.019,0.019,0.026,0.008
2025-05-01,Regional Dairy,Bakery,REG-BAK-03,3947,2.23,1.87,0.059,0.023,0.013,0.011,0.012,0.005
2025-05-01,Regional Dairy,Beverages,REG-BEV-00,2955,0.99,0.64,0.043,0.002,0.007,0.009,0.035,0.015
2025-05-01,Regional Dairy,Beverages,REG-BEV-01,3936,3.48,2.38,0.028,0.032,0.024,0.015,0.008,0.01
2025-05-01,Niche Snacks,Haircare,NIC-HAI-00,3706,3.56,2.66,0.049,0.033,0.015,0.018,0.007,0.02
2025-05-01,Niche Snacks,Haircare,NIC-HAI-01,811,0.98,0.86,0.022,0.036,0.025,0.018,0.04,0.006
2025-05-01,Niche Snacks,Haircare,NIC-HAI-02,700,4.71,3.97,0.051,0.004,0.021,0.005,0.002,0.018
2025-05-01,Niche Snacks,Haircare,NIC-HAI-03,2913,1.21,0.92,0.053,0.024,0.007,0.013,0.013,0.003
2025-05-01,Niche Snacks,Haircare,NIC-HAI-04,1068,2.95,2.23,0.043,0.049,0.023,0.015,0.013,0.001
2025-05-01,Niche Snacks,Oral Care,NIC-ORA-00,2543,5.2,3.25,0.046,0.029,0.009,0.009,0.02,0.008
2025-05-01,Niche Snacks,Oral Care,NIC-ORA-01,1682,4.94,3.73,0.031,0.028,0.014,0.019,0.002,0.013
2025-05-01,Niche Snacks,Skincare,NIC-SKI-00,1254,5.4,3.34,0.025,0.036,0.007,0.017,0.029,0.015
2025-05-01,Niche Snacks,Skincare,NIC-SKI-01,3031,6.33,4.82,0.021,0.043,0.024,0.011,0.019,0.008
2025-05-01,Niche Snacks,Skincare,NIC-SKI-02,321,6.04,4.2,0.052,0.0,0.009,0.005,0.013,0.018
2025-05-01,Niche Snacks,Dairy,NIC-DAI-00,3727,4.3,3.08,0.057,0.006,0.01,0.005,0.017,0.006
2025-05-01,Niche Snacks,Dairy,NIC-DAI-01,2204,1.01,0.75,0.042,0.012,0.019,0.015,0.027,0.016
2025-05-01,Niche Snacks,Dairy,NIC-DAI-02,3691,5.51,3.24,0.021,0.0,0.013,0.007,0.019,0.014
2025-05-01,Niche Snacks,Snacks,NIC-SNA-00,439,5.1,4.58,0.013,0.001,0.022,0.009,0.01,0.007
2025-05-01,Niche Snacks,Snacks,NIC-SNA-01,2941,6.02,4.36,0.038,0.046,0.018,0.01,0.032,0.009
2025-05-01,Niche Snacks,Snacks,NIC-SNA-02,1810,5.05,4.19,0.043,0.012,0.02,0.014,0.019,0.011
2025-05-01,Niche Snacks,Snacks,NIC-SNA-03,3693,2.93,2.41,0.04,0.009,0.013,0.01,0.023,0.017
2025-05-01,Niche Snacks,Bakery,NIC-BAK-00,1454,5.1,4.4,0.034,0.019,0.015,0.014,0.005,0.012
2025-05-01,Niche Snacks,Bakery,NIC-BAK-01,1646,2.65,2.35,0.054,0.028,0.013,0.009,0.001,0.016
2025-05-01,Niche Snacks,Bakery,NIC-BAK-02,320,4.17,3.76,0.034,0.045,0.026,0.007,0.028,0.009
2025-05-01,Niche Snacks,Bakery,NIC-BAK-03,1412,2.12,1.46,0.027,0.009,0.02,0.012,0.035,0.001
2025-05-01,Niche Snacks,Beverages,NIC-BEV-00,3354,5.17,4.3,0.054,0.036,0.028,0.01,0.02,0.0
2025-05-01,Niche Snacks,Beverages,NIC-BEV-01,2493,4.04,2.86,0.058,0.03,0.024,0.019,0.024,0.0
2025-05-01,Local Bakery,Haircare,LOC-HAI-00,2758,4.83,3.16,0.039,0.01,0.012,0.013,0.039,0.012
2025-05-01,Local Bakery,Haircare,LOC-HAI-01,1991,4.59,3.11,0.055,0.015,0.019,0.006,0.037,0.003
2025-05-01,Local Bakery,Haircare,LOC-HAI-02,1802,2.58,2.01,0.033,0.006,0.014,0.005,0.026,0.018
2025-05-01,Local Bakery,Haircare,LOC-HAI-03,3348,3.48,3.08,0.03,0.026,0.017,0.012,0.031,0.011
2025-05-01,Local Bakery,Oral Care,LOC-ORA-00,3660,2.35,1.33,0.039,0.011,0.009,0.015,0.027,0.015
2025-05-01,Local Bakery,Oral Care,LOC-ORA-01,2825,5.94,5.07,0.06,0.01,0.007,0.01,0.005,0.01
2025-05-01,Local Bakery,Skincare,LOC-SKI-00,994,4.14,2.67,0.055,0.001,0.014,0.016,0.031,0.008
2025-05-01,Local Bakery,Skincare,LOC-SKI-01,1101,4.91,3.46,0.048,0.011,0.011,0.007,0.015,0.017
2025-05-01,Local Bakery,Skincare,LOC-SKI-02,3125,6.31,4.44,0.023,0.015,0.012,0.013,0.024,0.01
2025-05-01,Local Bakery,Dairy,LOC-DAI-00,3584,2.08,1.52,0.027,0.027,0.022,0.014,0.018,0.011
2025-05-01,Local Bakery,Dairy,LOC-DAI-01,1445,4.84,3.54,0.015,0.009,0.008,0.014,0.004,0.015
2025-05-01,Local Bakery,Dairy,LOC-DAI-02,1250,6.45,5.18,0.042,0.001,0.027,0.007,0.033,0.0
2025-05-01,Local Bakery,Dairy,LOC-DAI-03,2736,4.72,4.33,0.022,0.031,0.017,0.006,0.001,0.002
2025-05-01,Local Bakery,Snacks,LOC-SNA-00,2293,4.08,3.08,0.012,0.023,0.028,0.011,0.025,0.016
2025-05-01,Local Bakery,Snacks,LOC-SNA-01,1155,5.87,5.08,0.052,0.024,0.009,0.012,0.02,0.01
2025-05-01,Local Bakery,Snacks,LOC-SNA-02,227,3.24,2.06,0.022,0.045,0.026,0.013,0.025,0.009
2025-05-01,Local Bakery,Snacks,LOC-SNA-03,759,3.81,2.14,0.044,0.02,0.016,0.018,0.018,0.0
2025-05-01,Local Bakery,Snacks,LOC-SNA-04,2192,3.77,2.41,0.019,0.003,0.024,0.011,0.025,0.015
2025-05-01,Local Bakery,Bakery,LOC-BAK-00,2231,3.53,2.45,0.029,0.032,0.017,0.018,0.035,0.003
2025-05-01,Local Bakery,Bakery,LOC-BAK-01,1584,1.95,1.09,0.036,0.034,0.007,0.012,0.03,0.02
2025-05-01,Local Bakery,Bakery,LOC-BAK-02,3426,2.03,1.29,0.036,0.009,0.013,0.01,0.006,0.004
2025-05-01,Local Bakery,Bakery,LOC-BAK-03,2386,4.51,3.7,0.034,0.025,0.026,0.015,0.036,0.018
2025-05-01,Local Bakery,Beverages,LOC-BEV-00,1694,4.82,3.55,0.018,0.035,0.012,0.009,0.01,0.018
2025-05-01,Local Bakery,Beverages,LOC-BEV-01,3023,1.0,0.75,0.045,0.04,0.01,0.009,0.021,0.007
2025-05-01,Local Bakery,Beverages,LOC-BEV-02,3042,4.53,3.25,0.058,0.004,0.014,0.011,0.001,0.007
2025-05-01,Global Beverages,Haircare,GLO-HAI-00,3172,3.73,2.52,0.046,0.025,0.008,0.016,0.004,0.017
2025-05-01,Global Beverages,Haircare,GLO-HAI-01,1721,2.71,2.42,0.05,0.046,0.022,0.009,0.036,0.004
2025-05-01,Global Beverages,Haircare,GLO-HAI-02,958,1.37,1.1,0.044,0.033,0.029,0.017,0.002,0.009
2025-05-01,Global Beverages,Oral Care,GLO-ORA-00,1697,2.64,1.89,0.029,0.022,0.029,0.006,0.037,0.01
2025-05-01,Global Beverages,Oral Care,GLO-ORA-01,827,1.17,0.9,0.05,0.029,0.03,0.012,0.03,0.013
2025-05-01,Global Beverages,Skincare,GLO-SKI-00,2464,4.89,2.99,0.058,0.033,0.006,0.015,0.035,0.012
2025-05-01,Global Beverages,Skincare,GLO-SKI-01,2237,3.61,3.29,0.054,0.018,0.006,0.018,0.036,0.016
2025-05-01,Global Beverages,Dairy,GLO-DAI-00,1509,6.49,4.19,0.046,0.045,0.011,0.019,0.012,0.02
2025-05-01,Global Beverages,Dairy,GLO-DAI-01,2256,6.01,3.73,0.029,0.047,0.016,0.013,0.003,0.016
2025-05-01,Global Beverages,Dairy,GLO-DAI-02,3092,4.0,2.57,0.058,0.001,0.01,0.009,0.017,0.005
2025-05-01,Global Beverages,Dairy,GLO-DAI-03,3734,3.98,2.62,0.041,0.018,0.013,0.006,0.006,0.018
2025-05-01,Global Beverages,Snacks,GLO-SNA-00,1357,5.27,3.46,0.03,0.037,0.029,0.012,0.033,0.02
2025-05-01,Global Beverages,Snacks,GLO-SNA-01,215,3.63,3.24,0.036,0.024,0.019,0.015,0.004,0.016
2025-05-01,Global Beverages,Snacks,GLO-SNA-02,707,2.68,2.09,0.043,0.038,0.009,0.016,0.024,0.001
2025-05-01,Global Beverages,Bakery,GLO-BAK-00,687,3.05,2.05,0.032,0.017,0.013,0.017,0.005,0.019
2025-05-01,Global Beverages,Bakery,GLO-BAK-01,205,3.72,2.69,0.06,0.025,0.009,0.013,0.033,0.016
2025-05-01,Global Beverages,Bakery,GLO-BAK-02,3928,5.69,4.52,0.032,0.017,0.005,0.017,0.006,0.006
2025-05-01,Global Beverages,Bakery,GLO-BAK-03,3955,5.9,5.18,0.037,0.032,0.019,0.006,0.03,0.01
2025-05-01,Global Beverages,Beverages,GLO-BEV-00,1199,3.71,2.72,0.019,0.014,0.009,0.008,0.039,0.003
2025-05-01,Global Beverages,Beverages,GLO-BEV-01,2270,4.08,2.31,0.019,0.043,0.019,0.019,0.003,0.006
2025-05-01,Global Beverages,Beverages,GLO-BEV-02,1259,4.0,2.77,0.018,0.032,0.018,0.009,0.019,0.015
2025-05-01,Global Beverages,Beverages,GLO-BEV-03,1261,2.84,2.35,0.052,0.019,0.012,0.018,0.04,0.013
2025-05-01,Global Beverages,Beverages,GLO-BEV-04,3940,5.98,4.09,0.024,0.025,0.016,0.01,0.028,0.015
2025-06-01,Unilever,Haircare,UNI-HAI-00,1485,6.35,4.12,0.046,0.02,0.022,0.012,0.04,0.015
2025-06-01,Unilever,Haircare,UNI-HAI-01,2334,2.49,2.18,0.026,0.014,0.012,0.007,0.023,0.003
2025-06-01,Unilever,Haircare,UNI-HAI-02,390,3.73,2.78,0.059,0.046,0.009,0.011,0.017,0.007
2025-06-01,Unilever,Haircare,UNI-HAI-03,3086,1.19,0.85,0.041,0.042,0.022,0.008,0.018,0.018
2025-06-01,Unilever,Haircare,UNI-HAI-04,3645,1.18,0.86,0.028,0.013,0.022,0.017,0.01,0.001
2025-06-01,Unilever,Oral Care,UNI-ORA-00,2433,5.58,4.75,0.037,0.007,0.006,0.017,0.024,0.014
2025-06-01,Unilever,Oral Care,UNI-ORA-01,3746,1.83,1.36,0.04,0.015,0.006,0.006,0.001,0.015
2025-06-01,Unilever,Oral Care,UNI-ORA-02,1630,1.25,1.04,0.046,0.044,0.021,0.006,0.01,0.016
2025-06-01,Unilever,Oral Care,UNI-ORA-03,376,2.73,1.95,0.042,0.025,0.021,0.013,0.03,0.014
2025-06-01,Unilever,Skincare,UNI-SKI-00,2134,4.7,4.1,0.032,0.021,0.024,0.014,0.003,0.018
2025-06-01,Unilever,Skincare,UNI-SKI-01,1948,1.14,0.87,0.053,0.02,0.013,0.017,0.013,0.0
2025-06-01,Unilever,Skincare,UNI-SKI-02,3417,4.05,2.95,0.015,0.031,0.023,0.017,0.036,0.008
2025-06-01,Unilever,Skincare,UNI-SKI-03,1158,4.39,3.22,0.021,0.019,0.019,0.012,0.005,0.013
2025-06-01,Unilever,Skincare,UNI-SKI-04,1579,3.76,2.21,0.053,0.015,0.029,0.007,0.038,0.002
2025-06-01,Unilever,Dairy,UNI-DAI-00,1181,1.16,0.94,0.053,0.022,0.028,0.014,0.025,0.017
2025-06-01,Unilever,Dairy,UNI-DAI-01,2541,1.98,1.25,0.024,0.022,0.021,0.018,0.011,0.004
2025-06-01,Unilever,Dairy,UNI-DAI-02,1651,6.45,4.67,0.038,0.026,0.013,0.006,0.036,0.016
2025-06-01,Unilever,Snacks,UNI-SNA-00,3749,5.25,4.1,0.03,0.013,0.026,0.016,0.022,0.012
2025-06-01,Unilever,Snacks,UNI-SNA-01,3529,1.22,0.93,0.021,0.047,0.013,0.01,0.037,0.008
2025-06-01,Unilever,Snacks,UNI-SNA-02,1574,5.78,4.78,0.053,0.027,0.024,0.007,0.014,0.008
2025-06-01,Unilever,Snacks,UNI-SNA-03,2043,3.12,1.96,0.056,0.047,0.017,0.005,0.004,0.011
2025-06-01,Unilever,Bakery,UNI-BAK-00,3542,3.12,2.07,0.046,0.003,0.017,0.014,0.025,0.008
2025-06-01,Unilever,Bakery,UNI-BAK-01,3287,2.96,2.03,0.058,0.022,0.024,0.016,0.011,0.011
2025-06-01,Unilever,Bakery,UNI-BAK-02,2468,3.62,2.33,0.036,0.015,0.022,0.012,0.018,0.02
2025-06-01,Unilever,Bakery,UNI-BAK-03,1218,6.15,5.26,0.052,0.028,0.015,0.019,0.017,0.011
2025-06-01,Unilever,Bakery,UNI-BAK-04,3297,4.99,4.28,0.046,0.037,0.018,0.016,0.017,0.013
2025-06-01,Unilever,Beverages,UNI-BEV-00,1471,1.29,0.91,0.033,0.013,0.023,0.006,0.009,0.015
2025-06-01,Unilever,Beverages,UNI-BEV-01,291,5.8,4.51,0.019,0.014,0.017,0.019,0.01,0.015
2025-06-01,Unilever,Beverages,UNI-BEV-02,3736,1.48,1.03,0.021,0.042,0.013,0.02,0.002,0.003
2025-06-01,P&G,Haircare,P&G-HAI-00,3797,5.44,4.76,0.014,0.002,0.024,0.007,0.005,0.0
2025-06-01,P&G,Haircare,P&G-HAI-01,1610,1.83,1.67,0.015,0.029,0.021,0.013,0.026,0.002
2025-06-01,P&G,Haircare,P&G-HAI-02,630,2.67,2.21,0.017,0.045,0.011,0.01,0.038,0.012
2025-06-01,P&G,Haircare,P&G-HAI-03,1174,2.26,1.81,0.022,0.025,0.027,0.015,0.016,0.007
2025-06-01,P&G,Oral Care,P&G-ORA-00,392,1.89,1.48,0.028,0.043,0.024,0.014,0.015,0.004
2025-06-01,P&G,Oral Care,P&G-ORA-01,1095,5.29,3.19,0.035,0.02,0.02,0.006,0.03,0.002
2025-06-01,P&G,Oral Care,P&G-ORA-02,1327,4.15,3.63,0.053,0.023,0.005,0.011,0.024,0.011
2025-06-01,P&G,Oral Care,P&G-ORA-03,1892,2.5,2.07,0.012,0.014,0.017,0.006,0.007,0.019
2025-06-01,P&G,Oral Care,P&G-ORA-04,1327,5.04,3.24,0.023,0.032,0.008,0.019,0.009,0.02
2025-06-01,P&G,Skincare,P&G-SKI-00,2621,5.22,2.88,0.054,0.014,0.022,0.017,0.007,0.009
